wipeouts.jpg	https://drive.google.com/file/d/1Rot9005xNy_78kJjH0MEQ_VbmQe3lKK0/view?usp=drivesdk	2016	10
wipeouts-top.jpg	https://drive.google.com/file/d/1AOAra1NBuqMtG-pR3M5gF9AUJ5r4Nvf3/view?usp=drivesdk	2016	10
wingedpanda.jpg	https://drive.google.com/file/d/1dW9m0WqtJ80oJ_A7cHKcI01aHf2z-cvB/view?usp=drivesdk	2016	10
wingedpanda-close.jpg	https://drive.google.com/file/d/1iwkKJBOwtOw850VcKiFJtfeRKWT1Dvih/view?usp=drivesdk	2016	10
weirdfishes1b.jpg	https://drive.google.com/file/d/1bd2pOukw-Ey-b0wyWm09Ai1FS-fEqQN_/view?usp=drivesdk	2016	10
weirdfishes1a.jpg	https://drive.google.com/file/d/1NZZ4wqwzK37rW5Pj2_1HO4QF1pXmQ3DH/view?usp=drivesdk	2016	10
stfrancisofassemblique.jpg	https://drive.google.com/file/d/190TW4ax4FG6P0h25cLvbF_hLj_wop_Xg/view?usp=drivesdk	2016	10
stfrancisofassemblique-crop.jpg	https://drive.google.com/file/d/1JsE6gvREZFRYBWCjIpz_NORZfAYL65Xz/view?usp=drivesdk	2016	10
stfrancisofassemblique-close.jpg	https://drive.google.com/file/d/1-8GJAQw3mBF97JS6VBlw0xPUQCVDybPP/view?usp=drivesdk	2016	10
spike.jpg	https://drive.google.com/file/d/1_Mku2HQvUzp74pDJQaUMSJZqWL3i1G31/view?usp=drivesdk	2016	10
spike-close.jpg	https://drive.google.com/file/d/1o5Cg5KvvviYp0UZYQRsf3qYOKRcBdqJF/view?usp=drivesdk	2016	10
rideronthewing2.jpg	https://drive.google.com/file/d/1nfg7zL8IrSwC-wZV2k17-D0qhg2EqVuI/view?usp=drivesdk	2016	10
rideronthewing.jpg	https://drive.google.com/file/d/1NWOyRMmiYIX3-nmHxwM317Yet0iaWgSm/view?usp=drivesdk	2016	10
firebird.jpg	https://drive.google.com/file/d/1Id67rLZu-u7oVB3ElMyYlVUGRekrRCOI/view?usp=drivesdk	2016	10
firebird-close.jpg	https://drive.google.com/file/d/1yPQAAkvlQssmxtmuFj1BBnwHg9kPHs4b/view?usp=drivesdk	2016	10
conquistador.jpg	https://drive.google.com/file/d/1xxZfOkG1zaiNF-KrTPs41gOlinChtGA6/view?usp=drivesdk	2016	10
conquistador-ongray.jpg	https://drive.google.com/file/d/13DdOgcGh5qt49HOjyiasB6hfLuEd9ZpI/view?usp=drivesdk	2016	10
buddharhubarb.jpg	https://drive.google.com/file/d/1q91yqdrxDsIkZf7HAblViFG1IJMMQf80/view?usp=drivesdk	2016	10
buddhabobbin2.jpg	https://drive.google.com/file/d/110pXIlCLOt-Kst3AUQuqhsca1GXW1OMR/view?usp=drivesdk	2016	10
buddhabobbin.jpg	https://drive.google.com/file/d/1kxY_OAaLmUACqocxiH_cycx-Dri5Qp5z/view?usp=drivesdk	2016	10
autumnelder-close.jpg	https://drive.google.com/file/d/1a1Rbza-1mpti1sbsE1ZyUGmZ0QIZC2pf/view?usp=drivesdk	2016	10
weirdfishes160.jpg	https://drive.google.com/file/d/1m6r3UOzM0JunPrLAuZo6EnRvukQrEYlt/view?usp=drivesdk	2016	10
weirdfishes165.jpg	https://drive.google.com/file/d/1vuGIq5E1NyJrrzDh09g839ySXPucumZE/view?usp=drivesdk	2016	10
notimetogrieve2.jpg	https://drive.google.com/file/d/1QpjQdQobSX2uzn_S0enAHBwL-WYbag9O/view?usp=drivesdk	2016	10
thruthegrapevine-close.jpg	https://drive.google.com/file/d/1IONMjyEaN6iL80GvV1QyKvngZpu0TL0Y/view?usp=drivesdk	2016	10
weirdfishes1.jpg	https://drive.google.com/file/d/1J7YXD8AmLeX1GTzOJmZcYPtT-2wns6JU/view?usp=drivesdk	2016	10
thruthegrapevine-close2.jpg	https://drive.google.com/file/d/1Pj-Shrs4iFQ6pbBKzw8UgJ_lqDkxmYVp/view?usp=drivesdk	2016	10
weirdfishes155.jpg	https://drive.google.com/file/d/1Umrd70FSLVAMazkelB1twyS07hJtlfMF/view?usp=drivesdk	2016	10
shaggy.jpg	https://drive.google.com/file/d/1W19jK8ii7-YhO_6MjtYIrzOlbj2ln6Tp/view?usp=drivesdk	2016	10
throughthegrapevine.jpeg	https://drive.google.com/file/d/1pOdhYQjRP8PLl28ISC3I9GAVo201tHQa/view?usp=drivesdk	2016	10
smokinjoe.jpg	https://drive.google.com/file/d/1NsWoL_XqPOm34rOEH0sKYSs5k-SEXtu9/view?usp=drivesdk	2016	10
shaggy-full.jpg	https://drive.google.com/file/d/1vQge0skf0H1Qu-xaL8Bk1-BkUSvXf0FP/view?usp=drivesdk	2016	10
shaggy-side.jpg	https://drive.google.com/file/d/1hHXkvIvUkLkUM5VfF-PDkqCuddU-acon/view?usp=drivesdk	2016	10
monkeycheeks.jpg	https://drive.google.com/file/d/120Hhz6MsGKGUgAcA2CKHJ8DEo-o7r9-M/view?usp=drivesdk	2016	10
mothman.jpg	https://drive.google.com/file/d/13er3nNwNl5Nq6CdNC2L31C0k9ZCWs8B2/view?usp=drivesdk	2016	10
mechanicalbuddha2.jpg	https://drive.google.com/file/d/1v82F6yBxG4RIajgHgF7tVUz0SmgYVV3k/view?usp=drivesdk	2016	10
miniuniverse2.jpg	https://drive.google.com/file/d/1-Nr0vDW9EFXJZRQROJWLNrsvKdHxQsL3/view?usp=drivesdk	2016	10
mask-arade2.jpg	https://drive.google.com/file/d/15x7ZUXaApK6QAbkuKqPDZ9o8oqsLADd0/view?usp=drivesdk	2016	10
notimetogrieve-close.jpg	https://drive.google.com/file/d/1s7J6YlEClzIvdpR66d9-WEZTk0y7uVmF/view?usp=drivesdk	2016	10
notimetogrieve1.jpg	https://drive.google.com/file/d/1sJjlWV67NIyGqEOWB0FiLhdHpaHe7S8B/view?usp=drivesdk	2016	10
mechanicalbuddha.jpg	https://drive.google.com/file/d/1LFL9EOBmTRun8Azx97-S1nk0W-MCoJ1T/view?usp=drivesdk	2016	10
notimetogrieve.jpg	https://drive.google.com/file/d/1RfpUThjkLliyzW1pjptkAMiAe4VMJYWe/view?usp=drivesdk	2016	10
miniuniverse.jpg	https://drive.google.com/file/d/1HLXFZrJvybGgkDWAFkAhrQwyjUN_Fe0o/view?usp=drivesdk	2016	10
impalabythenumbers2.jpg	https://drive.google.com/file/d/1542PjL4qsSVhVkvuVW0VA78X02Uv_sNd/view?usp=drivesdk	2016	10
goosehead.jpg	https://drive.google.com/file/d/1_plSoPEhjn3H54c4-jM4kSUd0qTMMb1X/view?usp=drivesdk	2016	10
impalabythenumbers.jpg	https://drive.google.com/file/d/1_fjMEMlluH1CNsudhpx_qN4C8rkD4ZTC/view?usp=drivesdk	2016	10
autumnelder.jpg	https://drive.google.com/file/d/18jVHmiALV-IjpwBkivKi9x6hIcWamcqN/view?usp=drivesdk	2016	10
20-20.jpg	https://drive.google.com/file/d/1rTsNGu60Zet0-aA_MEQ7Tpfjn1URAae5/view?usp=drivesdk	2016	10
autumnelder-side.jpg	https://drive.google.com/file/d/1jO4nAuDw9zFS_29FR4E7enANq1VeWwBQ/view?usp=drivesdk	2016	10
carousel2.jpg	https://drive.google.com/file/d/1uUxeVippyvcgvYjmG0W5wC8RMiaY0jVP/view?usp=drivesdk	2016	10
creepmirror2.jpg	https://drive.google.com/file/d/1Dmk2derww_FPc7UkjwIoDu9xsBI5aWiH/view?usp=drivesdk	2016	10
creep.jpg	https://drive.google.com/file/d/1tbi0UugACRx6HsfIEXWDNtcLg0d0hBXl/view?usp=drivesdk	2016	10
20-20a.jpg	https://drive.google.com/file/d/1wwBkJXFMb4555uJMiaAAh4hfdjTA9Cik/view?usp=drivesdk	2016	10
firebird-full.jpg	https://drive.google.com/file/d/1_G-8en6ZNZrc-G72Zgs_Z9lprwfwyRq9/view?usp=drivesdk	2016	10
